x, Wbudowana, Moja, Blad bezwzgledny, Blad wzgledny
-3.917000, -0.65496473218553052931, -0.65496473218553037898, 0.00000000000000015032, 0.00000000000000022952
-3.916000, -0.65549326885480474481, -0.65549326885480478362, 0.00000000000000003881, 0.00000000000000005921
-3.915000, -0.65602094513691455724, -0.65602094513691459795, 0.00000000000000004071, 0.00000000000000006206
-3.914000, -0.65654776122978342201, -0.65654776122978346771, 0.00000000000000004570, 0.00000000000000006961
-3.913000, -0.65707371733388564294, -0.65707371733388555371, 0.00000000000000008923, 0.00000000000000013580
-3.912000, -0.65759881365223826766, -0.65759881365223817577, 0.00000000000000009189, 0.00000000000000013973
-3.911000, -0.65812305039039453725, -0.65812305039039445593, 0.00000000000000008132, 0.00000000000000012356
-3.910000, -0.65864642775643578165, -0.65864642775643593718, 0.00000000000000015553, 0.00000000000000023613
-3.909000, -0.65916894596096520242, -0.65916894596096519543, 0.00000000000000000699, 0.00000000000000001061
-3.908000, -0.65969060521709854683, -0.65969060521709843191, 0.00000000000000011493, 0.00000000000000017421
-3.907000, -0.66021140574045800165, -0.66021140574045805813, 0.00000000000000005649, 0.00000000000000008556
-3.906000, -0.66073134774916530976, -0.66073134774916526319, 0.00000000000000004657, 0.00000000000000007048
-3.905000, -0.66125043146383277737, -0.66125043146383256909, 0.00000000000000020828, 0.00000000000000031497
-3.904000, -0.66176865710755650163, -0.66176865710755637201, 0.00000000000000012962, 0.00000000000000019586
-3.903000, -0.66228602490590948726, -0.66228602490590947116, 0.00000000000000001610, 0.00000000000000002431
-3.902000, -0.66280253508693343090, -0.66280253508693358475, 0.00000000000000015385, 0.00000000000000023212
-3.901000, -0.66331818788113183771, -0.66331818788113185170, 0.00000000000000001399, 0.00000000000000002109
-3.900000, -0.66383298352146136168, -0.66383298352146132134, 0.00000000000000004033, 0.00000000000000006076
-3.899000, -0.66434692224332536625, -0.66434692224332543093, 0.00000000000000006467, 0.00000000000000009735
-3.898000, -0.66486000428456637490, -0.66486000428456646651, 0.00000000000000009162, 0.00000000000000013780
-3.897000, -0.66537222988545807745, -0.66537222988545801776, 0.00000000000000005969, 0.00000000000000008970
-3.896000, -0.66588359928869744753, -0.66588359928869741327, 0.00000000000000003426, 0.00000000000000005145
-3.895000, -0.66639411273939808122, -0.66639411273939814872, 0.00000000000000006749, 0.00000000000000010128
-3.894000, -0.66690377048508231450, -0.66690377048508229948, 0.00000000000000001502, 0.00000000000000002252
-3.893000, -0.66741257277567300754, -0.66741257277567292043, 0.00000000000000008712, 0.00000000000000013053
-3.892000, -0.66792051986348643933, -0.66792051986348643645, 0.00000000000000000287, 0.00000000000000000430
-3.891000, -0.66842761200322498016, -0.66842761200322501952, 0.00000000000000003936, 0.00000000000000005888
-3.890000, -0.66893384945196887603, -0.66893384945196895084, 0.00000000000000007481, 0.00000000000000011183
-3.889000, -0.66943923246916914316, -0.66943923246916897597, 0.00000000000000016718, 0.00000000000000024974
-3.888000, -0.66994376131663868623, -0.66994376131663864411, 0.00000000000000004212, 0.00000000000000006287
-3.887000, -0.67044743625854663627, -0.67044743625854663567, 0.00000000000000000060, 0.00000000000000000089
-3.886000, -0.67095025756140913575, -0.67095025756140908252, 0.00000000000000005323, 0.00000000000000007934
-3.885000, -0.67145222549408201118, -0.67145222549408186958, 0.00000000000000014160, 0.00000000000000021088
-3.884000, -0.67195334032775300148, -0.67195334032775293106, 0.00000000000000007042, 0.00000000000000010480
-3.883000, -0.67245360233593454158, -0.67245360233593453247, 0.00000000000000000911, 0.00000000000000001354
-3.882000, -0.67295301179445543571, -0.67295301179445553969, 0.00000000000000010397, 0.00000000000000015451
-3.881000, -0.67345156898145375202, -0.67345156898145368116, 0.00000000000000007085, 0.00000000000000010521
-3.880000, -0.67394927417736782971, -0.67394927417736779263, 0.00000000000000003708, 0.00000000000000005502
-3.879000, -0.67444612766493006184, -0.67444612766493005837, 0.00000000000000000347, 0.00000000000000000514
-3.878000, -0.67494212972915812454, -0.67494212972915823383, 0.00000000000000010929, 0.00000000000000016192
-3.877000, -0.67543728065734798260, -0.67543728065734786112, 0.00000000000000012148, 0.00000000000000017986
-3.876000, -0.67593158073906445260, -0.67593158073906447618, 0.00000000000000002358, 0.00000000000000003489
-3.875000, -0.67642503026613576278, -0.67642503026613579812, 0.00000000000000003534, 0.00000000000000005225
-3.874000, -0.67691762953264389413, -0.67691762953264391370, 0.00000000000000001957, 0.00000000000000002891
-3.873000, -0.67740937883491758598, -0.67740937883491744980, 0.00000000000000013618, 0.00000000000000020102
-3.872000, -0.67790027847152378726, -0.67790027847152373365, 0.00000000000000005361, 0.00000000000000007909
-3.871000, -0.67839032874326088418, -0.67839032874326094435, 0.00000000000000006017, 0.00000000000000008870
-3.870000, -0.67887952995315026250, -0.67887952995315025437, 0.00000000000000000813, 0.00000000000000001198
-3.869000, -0.67936788240642786985, -0.67936788240642795631, 0.00000000000000008647, 0.00000000000000012727
-3.868000, -0.67985538641053755438, -0.67985538641053758923, 0.00000000000000003486, 0.00000000000000005127
-3.867000, -0.68034204227512207197, -0.68034204227512204080, 0.00000000000000003117, 0.00000000000000004582
-3.866000, -0.68082785031201564774, -0.68082785031201565338, 0.00000000000000000564, 0.00000000000000000828
-3.865000, -0.68131281083523620445, -0.68131281083523631201, 0.00000000000000010755, 0.00000000000000015786
-3.864000, -0.68179692416097759100, -0.68179692416097752351, 0.00000000000000006749, 0.00000000000000009899
-3.863000, -0.68228019060760047854, -0.68228019060760048764, 0.00000000000000000911, 0.00000000000000001335
-3.862000, -0.68276261049562614325, -0.68276261049562615664, 0.00000000000000001339, 0.00000000000000001961
-3.861000, -0.68324418414772725150, -0.68324418414772729004, 0.00000000000000003854, 0.00000000000000005641
-3.860000, -0.68372491188872053236, -0.68372491188872048910, 0.00000000000000004326, 0.00000000000000006327
-3.859000, -0.68420479404555822889, -0.68420479404555823588, 0.00000000000000000699, 0.00000000000000001022
-3.858000, -0.68468383094732088168, -0.68468383094732091203, 0.00000000000000003036, 0.00000000000000004434
-3.857000, -0.68516202292520866912, -0.68516202292520881272, 0.00000000000000014360, 0.00000000000000020959
-3.856000, -0.68563937031253419097, -0.68563937031253415199, 0.00000000000000003898, 0.00000000000000005685
-3.855000, -0.68611587344471303140, -0.68611587344471305667, 0.00000000000000002526, 0.00000000000000003682
-3.854000, -0.68659153265925754184, -0.68659153265925755225, 0.00000000000000001041, 0.00000000000000001516
-3.853000, -0.68706634829576740398, -0.68706634829576754183, 0.00000000000000013786, 0.00000000000000020064
-3.852000, -0.68754032069592285747, -0.68754032069592277334, 0.00000000000000008413, 0.00000000000000012237
-3.851000, -0.68801345020347470793, -0.68801345020347479749, 0.00000000000000008956, 0.00000000000000013016
-3.850000, -0.68848573716423888680, -0.68848573716423892258, 0.00000000000000003578, 0.00000000000000005197
-3.849000, -0.68895718192608612629, -0.68895718192608615177, 0.00000000000000002548, 0.00000000000000003698
-3.848000, -0.68942778483893518704, -0.68942778483893512220, 0.00000000000000006484, 0.00000000000000009404
-3.847000, -0.68989754625474397631, -0.68989754625474402635, 0.00000000000000005004, 0.00000000000000007253
-3.846000, -0.69036646652750244257, -0.69036646652750253110, 0.00000000000000008853, 0.00000000000000012823
-3.845000, -0.69083454601322358268, -0.69083454601322368595, 0.00000000000000010327, 0.00000000000000014949
-3.844000, -0.69130178506993589238, -0.69130178506993582397, 0.00000000000000006841, 0.00000000000000009896
-3.843000, -0.69176818405767448450, -0.69176818405767445327, 0.00000000000000003123, 0.00000000000000004514
-3.842000, -0.69223374333847409456, -0.69223374333847414379, 0.00000000000000004922, 0.00000000000000007111
-3.841000, -0.69269846327636031003, -0.69269846327636040056, 0.00000000000000009053, 0.00000000000000013069
-3.840000, -0.69316234423734157666, -0.69316234423734153795, 0.00000000000000003871, 0.00000000000000005584
-3.839000, -0.69362538658940053882, -0.69362538658940053443, 0.00000000000000000439, 0.00000000000000000633
-3.838000, -0.69408759070248682299, -0.69408759070248689092, 0.00000000000000006793, 0.00000000000000009786
-3.837000, -0.69454895694850837806, -0.69454895694850847325, 0.00000000000000009519, 0.00000000000000013706
-3.836000, -0.69500948570132348170, -0.69500948570132335447, 0.00000000000000012723, 0.00000000000000018306
-3.835000, -0.69546917733673174755, -0.69546917733673164152, 0.00000000000000010603, 0.00000000000000015247
-3.834000, -0.69592803223246724187, -0.69592803223246730199, 0.00000000000000006012, 0.00000000000000008639
-3.833000, -0.69638605076818993478, -0.69638605076818997945, 0.00000000000000004467, 0.00000000000000006414
-3.832000, -0.69684323332547681851, -0.69684323332547680224, 0.00000000000000001626, 0.00000000000000002334
-3.831000, -0.69729958028781413581, -0.69729958028781418834, 0.00000000000000005253, 0.00000000000000007533
-3.830000, -0.69775509204058960844, -0.69775509204058963646, 0.00000000000000002803, 0.00000000000000004017
-3.829000, -0.69820976897108344428, -0.69820976897108351730, 0.00000000000000007302, 0.00000000000000010458
-3.828000, -0.69866361146846089891, -0.69866361146846085516, 0.00000000000000004375, 0.00000000000000006262
-3.827000, -0.69911661992376317176, -0.69911661992376310172, 0.00000000000000007004, 0.00000000000000010018
-3.826000, -0.69956879472989985658, -0.69956879472989990390, 0.00000000000000004733, 0.00000000000000006765
-3.825000, -0.70002013628164072578, -0.70002013628164086754, 0.00000000000000014176, 0.00000000000000020251
-3.824000, -0.70047064497560740381, -0.70047064497560731057, 0.00000000000000009324, 0.00000000000000013311
-3.823000, -0.70092032121026393021, -0.70092032121026401180, 0.00000000000000008159, 0.00000000000000011640
-3.822000, -0.70136916538591087544, -0.70136916538591095443, 0.00000000000000007898, 0.00000000000000011261
-3.821000, -0.70181717790467490481, -0.70181717790467506256, 0.00000000000000015775, 0.00000000000000022478
-3.820000, -0.70226435917050200608, -0.70226435917050193057, 0.00000000000000007551, 0.00000000000000010753
-3.819000, -0.70271070958914760851, -0.70271070958914754503, 0.00000000000000006348, 0.00000000000000009034
-3.818000, -0.70315622956816992151, -0.70315622956817000748, 0.00000000000000008598, 0.00000000000000012227
-3.817000, -0.70360091951692116385, -0.70360091951692124284, 0.00000000000000007898, 0.00000000000000011226
-3.816000, -0.70404477984653879297, -0.70404477984653870721, 0.00000000000000008576, 0.00000000000000012181
-3.815000, -0.70448781096993717821, -0.70448781096993708865, 0.00000000000000008956, 0.00000000000000012712
-3.814000, -0.70493001330179994035, -0.70493001330180000009, 0.00000000000000005974, 0.00000000000000008475
-3.813000, -0.70537138725857151389, -0.70537138725857167180, 0.00000000000000015791, 0.00000000000000022387
-3.812000, -0.70581193325844870934, -0.70581193325844863464, 0.00000000000000007470, 0.00000000000000010584
-3.811000, -0.70625165172137138736, -0.70625165172137139522, 0.00000000000000000786, 0.00000000000000001113
-3.810000, -0.70669054306901613050, -0.70669054306901611499, 0.00000000000000001550, 0.00000000000000002194
-3.809000, -0.70712860772478625115, -0.70712860772478627235, 0.00000000000000002120, 0.00000000000000002997
-3.808000, -0.70756584611380435312, -0.70756584611380433084, 0.00000000000000002228, 0.00000000000000003149
-3.807000, -0.70800225866290333876, -0.70800225866290339243, 0.00000000000000005367, 0.00000000000000007580
-3.806000, -0.70843784580061874845, -0.70843784580061885324, 0.00000000000000010479, 0.00000000000000014791
-3.805000, -0.70887260795717987882, -0.70887260795718004937, 0.00000000000000017055, 0.00000000000000024059
-3.804000, -0.70930654556450201120, -0.70930654556450190311, 0.00000000000000010809, 0.00000000000000015240
-3.803000, -0.70973965905617664163, -0.70973965905617655728, 0.00000000000000008435, 0.00000000000000011885
-3.802000, -0.71017194886746493054, -0.71017194886746501159, 0.00000000000000008104, 0.00000000000000011412
-3.801000, -0.71060341543528859898, -0.71060341543528875261, 0.00000000000000015363, 0.00000000000000021620
-3.800000, -0.71103405919822137982, -0.71103405919822137488, 0.00000000000000000493, 0.00000000000000000694
-3.799000, -0.71146388059648013602, -0.71146388059648020476, 0.00000000000000006874, 0.00000000000000009662
-3.798000, -0.71189288007191775520, -0.71189288007191791312, 0.00000000000000015791, 0.00000000000000022182
-3.797000, -0.71232105806801393477, -0.71232105806801413118, 0.00000000000000019640, 0.00000000000000027572
-3.796000, -0.71274841502986707731, -0.71274841502986705340, 0.00000000000000002391, 0.00000000000000003354
-3.795000, -0.71317495140418496469, -0.71317495140418504438, 0.00000000000000007969, 0.00000000000000011174
-3.794000, -0.71360066763927820777, -0.71360066763927823650, 0.00000000000000002873, 0.00000000000000004026
-3.793000, -0.71402556418504992131, -0.71402556418505012584, 0.00000000000000020453, 0.00000000000000028645
-3.792000, -0.71444964149298917366, -0.71444964149298916369, 0.00000000000000000997, 0.00000000000000001396
-3.791000, -0.71487290001616032864, -0.71487290001616034555, 0.00000000000000001691, 0.00000000000000002366
-3.790000, -0.71529534020919671722, -0.71529534020919679393, 0.00000000000000007671, 0.00000000000000010724
-3.789000, -0.71571696252829131168, -0.71571696252829133917, 0.00000000000000002748, 0.00000000000000003840
-3.788000, -0.71613776743118817691, -0.71613776743118809798, 0.00000000000000007893, 0.00000000000000011022
-3.787000, -0.71655775537717403267, -0.71655775537717404520, 0.00000000000000001252, 0.00000000000000001748
-3.786000, -0.71697692682707048206, -0.71697692682707058484, 0.00000000000000010278, 0.00000000000000014336
-3.785000, -0.71739528224322501870, -0.71739528224322511883, 0.00000000000000010013, 0.00000000000000013957
-3.784000, -0.71781282208950270007, -0.71781282208950260862, 0.00000000000000009145, 0.00000000000000012740
-3.783000, -0.71822954683127715469, -0.71822954683127713518, 0.00000000000000001952, 0.00000000000000002717
-3.782000, -0.71864545693542336569, -0.71864545693542346034, 0.00000000000000009465, 0.00000000000000013171
-3.781000, -0.71906055287030845591, -0.71906055287030857972, 0.00000000000000012382, 0.00000000000000017219
-3.780000, -0.71947483510578336130, -0.71947483510578327196, 0.00000000000000008934, 0.00000000000000012417
-3.779000, -0.71988830411317361602, -0.71988830411317365288, 0.00000000000000003686, 0.00000000000000005121
-3.778000, -0.72030096036527258008, -0.72030096036527271755, 0.00000000000000013748, 0.00000000000000019086
-3.777000, -0.72071280433633178042, -0.72071280433633188727, 0.00000000000000010685, 0.00000000000000014825
-3.776000, -0.72112383650205258423, -0.72112383650205254775, 0.00000000000000003648, 0.00000000000000005059
-3.775000, -0.72153405733957765023, -0.72153405733957758984, 0.00000000000000006039, 0.00000000000000008370
-3.774000, -0.72194346732748293505, -0.72194346732748294670, 0.00000000000000001166, 0.00000000000000001614
-3.773000, -0.72235206694576903352, -0.72235206694576912525, 0.00000000000000009172, 0.00000000000000012698
-3.772000, -0.72275985667585274097, -0.72275985667585273891, 0.00000000000000000206, 0.00000000000000000285
-3.771000, -0.72316683700055806039, -0.72316683700055803838, 0.00000000000000002201, 0.00000000000000003043
-3.770000, -0.72357300840410843090, -0.72357300840410843903, 0.00000000000000000813, 0.00000000000000001124
-3.769000, -0.72397837137211795699, -0.72397837137211804433, 0.00000000000000008733, 0.00000000000000012063
-3.768000, -0.72438292639158319286, -0.72438292639158317204, 0.00000000000000002082, 0.00000000000000002874
-3.767000, -0.72478667395087392755, -0.72478667395087387437, 0.00000000000000005318, 0.00000000000000007337
-3.766000, -0.72518961453972541342, -0.72518961453972545918, 0.00000000000000004575, 0.00000000000000006309
-3.765000, -0.72559174864922981740, -0.72559174864923000708, 0.00000000000000018968, 0.00000000000000026142
-3.764000, -0.72599307677182800536, -0.72599307677182788908, 0.00000000000000011628, 0.00000000000000016017
-3.763000, -0.72639359940129932802, -0.72639359940129928249, 0.00000000000000004554, 0.00000000000000006269
-3.762000, -0.72679331703275562582, -0.72679331703275568127, 0.00000000000000005546, 0.00000000000000007630
-3.761000, -0.72719223016263134785, -0.72719223016263141371, 0.00000000000000006587, 0.00000000000000009057
-3.760000, -0.72759033928867522523, -0.72759033928867514912, 0.00000000000000007611, 0.00000000000000010461
-3.759000, -0.72798764490994138932, -0.72798764490994140921, 0.00000000000000001990, 0.00000000000000002733
-3.758000, -0.72838414752678204422, -0.72838414752678207816, 0.00000000000000003394, 0.00000000000000004659
-3.757000, -0.72877984764083780789, -0.72877984764083790682, 0.00000000000000009893, 0.00000000000000013575
-3.756000, -0.72917474575503005152, -0.72917474575503002469, 0.00000000000000002683, 0.00000000000000003680
-3.755000, -0.72956884237355146272, -0.72956884237355143941, 0.00000000000000002331, 0.00000000000000003195
-3.754000, -0.72996213800185849596, -0.72996213800185854686, 0.00000000000000005090, 0.00000000000000006973
-3.753000, -0.73035463314666260182, -0.73035463314666263277, 0.00000000000000003095, 0.00000000000000004238
-3.752000, -0.73074632831592134519, -0.73074632831592137744, 0.00000000000000003226, 0.00000000000000004414
-3.751000, -0.73113722401883030066, -0.73113722401883035742, 0.00000000000000005676, 0.00000000000000007763
-3.750000, -0.73152732076581450382, -0.73152732076581454855, 0.00000000000000004472, 0.00000000000000006114
-3.749000, -0.73191661906851979147, -0.73191661906851982882, 0.00000000000000003735, 0.00000000000000005103
-3.748000, -0.73230511943980447498, -0.73230511943980447872, 0.00000000000000000374, 0.00000000000000000511
-3.747000, -0.73269282239373068055, -0.73269282239373068196, 0.00000000000000000141, 0.00000000000000000192
-3.746000, -0.73307972844555613356, -0.73307972844555602813, 0.00000000000000010544, 0.00000000000000014383
-3.745000, -0.73346583811172494372, -0.73346583811172501424, 0.00000000000000007053, 0.00000000000000009616
-3.744000, -0.73385115190986049960, -0.73385115190986054210, 0.00000000000000004250, 0.00000000000000005791
-3.743000, -0.73423567035875547671, -0.73423567035875542325, 0.00000000000000005345, 0.00000000000000007280
-3.742000, -0.73461939397836384380, -0.73461939397836387627, 0.00000000000000003247, 0.00000000000000004420
-3.741000, -0.73500232328979298035, -0.73500232328979303158, 0.00000000000000005123, 0.00000000000000006970
-3.740000, -0.73538445881529435066, -0.73538445881529443041, 0.00000000000000007974, 0.00000000000000010844
-3.739000, -0.73576580107825551025, -0.73576580107825552548, 0.00000000000000001523, 0.00000000000000002070
-3.738000, -0.73614635060319111304, -0.73614635060319118687, 0.00000000000000007383, 0.00000000000000010030
-3.737000, -0.73652610791573502880, -0.73652610791573520091, 0.00000000000000017212, 0.00000000000000023369
-3.736000, -0.73690507354263168338, -0.73690507354263177467, 0.00000000000000009129, 0.00000000000000012388
-3.735000, -0.73728324801172706593, -0.73728324801172703953, 0.00000000000000002640, 0.00000000000000003581
-3.734000, -0.73766063185196051322, -0.73766063185196055631, 0.00000000000000004310, 0.00000000000000005842
-3.733000, -0.73803722559335671605, -0.73803722559335681829, 0.00000000000000010224, 0.00000000000000013853
-3.732000, -0.73841302976701661542, -0.73841302976701675973, 0.00000000000000014431, 0.00000000000000019543
-3.731000, -0.73878804490510918690, -0.73878804490510926122, 0.00000000000000007432, 0.00000000000000010060
-3.730000, -0.73916227154086255879, -0.73916227154086265762, 0.00000000000000009883, 0.00000000000000013370
-3.729000, -0.73953571020855612961, -0.73953571020855624648, 0.00000000000000011688, 0.00000000000000015804
-3.728000, -0.73990836144351168624, -0.73990836144351179986, 0.00000000000000011362, 0.00000000000000015357
-3.727000, -0.74028022578208507731, -0.74028022578208507455, 0.00000000000000000276, 0.00000000000000000373
-3.726000, -0.74065130376165733139, -0.74065130376165732348, 0.00000000000000000791, 0.00000000000000001069
-3.725000, -0.74102159592062677440, -0.74102159592062681213, 0.00000000000000003773, 0.00000000000000005092
-3.724000, -0.74139110279840025886, -0.74139110279840033052, 0.00000000000000007167, 0.00000000000000009666
